frame_id,variant,num_symbols,num_channels,rlgr_encode_ms,rlgr_decode_ms,transfer_to_cpu_ms,transfer_to_gpu_ms,pure_rlgr_encode_ms,pure_rlgr_decode_ms,compressed_size_bytes,correct
151,gpu_256,266033,35,6.684746011160314,8.502930984832346,0.0,0.0,6.684746011160314,8.502930984832346,1583268,True
151,gpu_128,266033,35,6.781914009479806,8.651322015793994,0.0,0.0,6.781914009479806,8.651322015793994,1673483,True
151,gpu_64,266033,35,7.539415993960574,8.437854994554073,0.0,0.0,7.539415993960574,8.437854994554073,1852086,True
151,gpu_32,266033,35,8.129811001708731,8.426048996625468,0.0,0.0,8.129811001708731,8.426048996625468,2008522,True
201,cpu,273355,35,165.5803970352281,187.24415701581165,10.42660602251999,122.70476602134295,155.1537910127081,64.5393909944687,1537098,True
201,gpu_full,273355,35,781.7363410140388,611.2939019803889,0.0,0.0,781.7363410140388,611.2939019803889,1537097,True
201,gpu_8192,273355,35,34.691210981691256,30.831965006655082,0.0,0.0,34.691210981691256,30.831965006655082,1541055,True
201,gpu_4096,273355,35,17.184593016281724,16.641390015138313,0.0,0.0,17.184593016281724,16.641390015138313,1544998,True
201,gpu_2048,273355,35,10.803632001625374,11.630947003141046,0.0,0.0,10.803632001625374,11.630947003141046,1553519,True
201,gpu_1024,273355,35,9.091092011658475,9.395647997735068,0.0,0.0,9.091092011658475,9.395647997735068,1564785,True
201,gpu_512,273355,35,7.086216995958239,7.970161997945979,0.0,0.0,7.086216995958239,7.970161997945979,1593485,True
