frame_id,variant,N_orig,N_vox,n_channels,prelude_ms,forward_ms,inverse_ms,total_raht_ms
1,pytorch,396132,218410,11,35.24910099997669,63.537598000039,59.36173099996722,158.1484299999829
1,cuda,396132,218410,11,14.0274819999604,7.581596999898466,14.027098000042315,35.63617699990118
11,pytorch,396205,228791,11,35.89944199995898,65.73146199991697,64.37171799996122,166.00262199983717
11,cuda,396205,228791,11,15.426617999992231,7.9896609998968415,14.80111399996531,38.21739299985438
21,pytorch,396334,235080,11,35.42127100001835,61.06900899999346,64.4065749999072,160.89685499991901
21,cuda,396334,235080,11,15.463739999972859,8.144157999936397,15.086524000025747,38.694421999935
31,pytorch,396483,239747,11,35.77106299997013,61.88862499993775,65.27956700006143,162.9392549999693
31,cuda,396483,239747,11,14.155196999922737,8.01503800005321,15.32694000002266,37.497174999998606
41,pytorch,396678,243420,11,35.884251999959815,65.68667999999889,65.37292100006198,166.94385300002068
41,cuda,396678,243420,11,14.13779099993917,8.05609499991533,15.31478199990488,37.50866799975938
51,pytorch,396866,246070,11,35.91932899996664,64.82316999995419,65.26508999991165,166.00758899983248
51,cuda,396866,246070,11,15.852513000027102,8.37379199992938,15.66736100005528,39.89366600001176
61,pytorch,397063,248723,11,35.55795299996589,62.23405000002913,65.61331400007475,163.40531700006977
61,cuda,397063,248723,11,14.209728999958315,8.2143999999289,15.54537699996672,37.969505999853936
71,pytorch,397289,251100,11,35.94842199993309,64.70407500000874,63.528586999950676,164.1810839998925
71,cuda,397289,251100,11,14.110690000052273,8.313825999948676,15.906018999999105,38.330535000000054
81,pytorch,397564,253707,11,35.95213899995997,61.972690999937186,65.20635600008973,163.13118599998688
81,cuda,397564,253707,11,15.974884999991446,8.531618000006347,16.06547699998373,40.57197999998152
91,pytorch,397947,255575,11,35.80631499994524,67.9246609998927,67.12219700000333,170.85317299984126
91,cuda,397947,255575,11,16.03354099995613,8.567971000047692,15.936196999973617,40.53770899997744
101,pytorch,398231,257650,11,35.835504000033325,64.15174099993237,65.85490999998456,165.84215499995025
101,cuda,398231,257650,11,15.64685499999996,8.654404000026261,16.264872000078867,40.56613100010509
111,pytorch,398536,259513,11,35.4125970000041,62.8478770000811,65.94902999995611,164.2095040000413
