frame_id,variant,N_orig,N_vox,n_channels,prelude_ms,forward_ms,inverse_ms,total_raht_ms
1,pytorch,256906,169854,11,28.275562999965587,52.35348200005774,48.05206300000009,128.6811080000234
1,cuda,256906,169854,11,12.079167999900164,6.411792999983845,11.756383000033566,30.247343999917575
11,pytorch,256911,175034,11,28.31089400001474,50.21834699994088,47.712452000041594,126.24169299999721
11,cuda,256911,175034,11,10.977246000038576,6.334577999950852,11.721856000008302,29.03367999999773
21,pytorch,256934,177892,11,28.4590549999848,52.92360200007806,51.70075099999849,133.08340800006135
21,cuda,256934,177892,11,12.125312999955895,6.549841999913042,11.948320999977113,30.62347599984605
31,pytorch,256966,180254,11,28.444146000083492,48.26033099993765,51.63918899995679,128.34366599997793
31,cuda,256966,180254,11,12.189539000019067,6.639635000055932,12.25008300002628,31.07925700010128
41,pytorch,257007,182201,11,28.02503999998862,52.44795900000554,52.2404060000099,132.71340500000406
41,cuda,257007,182201,11,12.02073800004655,6.677204000084203,12.380739000036556,31.078681000167308
51,pytorch,257043,183764,11,28.43566900003225,48.63512200006426,48.07796900001904,125.14876000011554
51,cuda,257043,183764,11,11.041601999977502,6.532915000093453,12.236997000059091,29.811514000130046
61,pytorch,257068,185355,11,28.345589000082327,49.94309300002442,47.41700700003548,125.70568900014223
61,cuda,257068,185355,11,12.313253000002078,6.7224850000684455,12.522916999955669,31.558655000026192
71,pytorch,257105,186664,11,28.256436999981815,51.00370499997098,48.265106000030755,127.52524799998355
71,cuda,257105,186664,11,11.145475000034821,6.614581000008002,12.413542999979654,30.173599000022477
81,pytorch,257125,187707,11,28.81388200000856,49.777083000094535,50.84226999997554,129.43323500007864
81,cuda,257125,187707,11,11.168386999997892,6.616693000069063,12.496038999984194,30.28111900005115
91,pytorch,257178,189151,11,28.645753999967383,51.18470300010358,51.96598600002744,131.7964430000984
91,cuda,257178,189151,11,11.905924999950912,6.85410200003389,12.778312000023107,31.53833900000791
101,pytorch,257290,190481,11,28.494875999967917,54.20737600002212,52.17917599998145,134.8814279999715
101,cuda,257290,190481,11,12.274664000074154,6.845941999927163,12.821769999959542,31.94237599996086
111,pytorch,257403,191616,11,28.07513100003689,51.64621500000521,52.783178000026965,132.50452400006907
111,cuda,257403,191616,11,11.997350999990886,6.843509999953312,12.882633999993232,31.72349499993743
121,pytorch,257475,192772,11,28.650464000065767,49.38746099992386,52.55374399996526,130.5916689999549
121,cuda,257475,192772,11,11.50387900008809,6.922583000005034,12.945387000058872,31.371849000151997
131,pytorch,257554,193480,11,28.35353499995108,54.00357200005601,51.039531000014904,133.396638000022
131,cuda,257554,193480,11,12.104200999942805,6.9636069999887695,12.965484000005745,32.03329199993732
