frame_id,variant,N_orig,N_vox,n_channels,prelude_ms,forward_ms,inverse_ms,total_raht_ms
1,pytorch,396132,218410,35,33.43357099220157,70.36917499499395,76.50961499894038,180.3123609861359
1,cuda,396132,218410,35,14.389978983672336,18.544813996413723,42.62248499435373,75.55727797443978
11,pytorch,396205,228791,35,33.445023000240326,72.77181500103325,78.12043800367974,184.3372760049533
11,cuda,396205,228791,35,14.465501008089632,19.233358994824812,42.20879400963895,75.9076540125534
21,pytorch,396334,235080,35,33.76964302151464,70.8922219928354,80.1936839998234,184.85554901417345
21,cuda,396334,235080,35,14.884784002788365,19.633599993539974,43.01513300742954,77.53351700375788
31,pytorch,396483,239747,35,33.231662993784994,73.12443101545796,83.05302800727077,189.40912201651372
31,cuda,396483,239747,35,14.779754012124613,20.037395996041596,42.33612402458675,77.15327403275296
41,pytorch,396678,243420,35,33.39265799149871,65.92373800231144,78.61503298045136,177.9314289742615
41,cuda,396678,243420,35,14.89367798785679,20.23561199894175,35.85783901507966,70.9871290018782
51,pytorch,396866,246070,35,35.713251010747626,89.71372499945574,82.56277299369685,207.98974900390022
51,cuda,396866,246070,35,15.388548985356465,20.45386002282612,37.704165995819494,73.54657500400208
61,pytorch,397063,248723,35,33.50021201185882,75.58002299629152,84.22730499296449,193.30754000111483
61,cuda,397063,248723,35,15.301086998078972,20.629161997931078,39.79687500395812,75.72712399996817
71,pytorch,397289,251100,35,33.45050799543969,67.81370198586956,80.60836000367999,181.87256998498924
71,cuda,397289,251100,35,15.035410004202276,20.828563981922343,45.136053988244385,81.000027974369
81,pytorch,397564,253707,35,34.041156992316246,70.4565129999537,83.6318279907573,188.12949798302725
81,cuda,397564,253707,35,15.298845013603568,21.01650700205937,41.248846013331786,77.56419802899472
91,pytorch,397947,255575,35,33.88924599858001,70.66177201340906,83.68852399871685,188.23954201070592
91,cuda,397947,255575,35,15.008172020316124,21.135996998054907,44.05713998130523,80.20130899967626
101,pytorch,398231,257650,35,37.94621198903769,98.33008499117568,93.6815979948733,229.95789497508667
101,cuda,398231,257650,35,17.63585500884801,21.24937900225632,43.94702200079337,82.8322560118977
111,pytorch,398536,259513,35,33.480960002634674,79.660535993753,83.34231900516897,196.48381500155665
111,cuda,398536,259513,35,15.4451520065777,21.45530699635856,35.466658999212086,72.36711800214835
121,pytorch,398814,261298,35,37.68138799932785,97.54915500525385,85.50868698512204,220.73922998970374
121,cuda,398814,261298,35,16.218403994571418,21.615407982608303,43.31846800050698,81.1522799776867
131,pytorch,399155,263147,35,36.93623101571575,93.45954502350651,91.9639189960435,222.35969503526576
131,cuda,399155,263147,35,15.83540698629804,21.69806501478888,44.650174997514114,82.18364699860103
141,pytorch,399558,264546,35,37.37973599345423,94.5037440105807,85.75463999295607,217.638119996991
141,cuda,399558,264546,35,16.19596901582554,21.829720004461706,38.47460600081831,76.50029502110556
151,pytorch,400177,266033,35,37.77600597823039,103.69135299697518,87.84468300291337,229.31204197811894
151,cuda,400177,266033,35,16.441706975456327,21.89186302712187,43.331512017175555,81.66508201975375
161,pytorch,401517,267563,35,38.92172101768665,95.25149900582619,86.1231779854279,220.29639800894074
161,cuda,401517,267563,35,16.001267009414732,22.010586981195956,44.4837229733821,82.49557696399279
171,pytorch,403107,269000,35,37.268840009346604,102.95056598260999,87.00418201624416,227.22358800820075
171,cuda,403107,269000,35,16.29062299616635,22.08754699677229,41.47102599381469,79.84919598675333
181,pytorch,405131,270489,35,33.46813700045459,73.3021549822297,91.16248600184917,197.93277798453346
181,cuda,405131,270489,35,16.63687900872901,22.23145798780024,41.20867699384689,80.07701399037614
191,pytorch,408397,272002,35,34.203752991743386,80.01450498704799,88.99708799435757,203.21534597314894
191,cuda,408397,272002,35,15.686622995417565,22.306466998998076,38.155274000018835,76.14836399443448
201,pytorch,412815,273355,35,34.189219994004816,90.06602500448935,85.72373300557956,209.97897800407372
201,cuda,412815,273355,35,15.992683998774737,22.42093300446868,42.56418801378459,80.977805017028
211,pytorch,417274,275020,35,35.74670301168226,84.49436098453589,85.55850901757367,205.79957301379181
211,cuda,417274,275020,35,15.776096988702193,22.494470002129674,43.71854302007705,81.98911001090892
221,pytorch,421366,276556,35,35.9694299986586,84.10972298588604,85.54236899362877,205.6215219781734
221,cuda,421366,276556,35,16.247797990217805,22.644109005341306,40.073565003694966,78.96547199925408
231,pytorch,425499,278050,35,35.85508299875073,94.25269899656996,90.7253929763101,220.8331749716308
231,cuda,425499,278050,35,16.568291001021862,22.766928013879806,46.78687697742134,86.12209599232301
241,pytorch,430132,279819,35,38.40790598769672,106.60442101652734,98.0470139766112,243.05934098083526
241,cuda,430132,279819,35,19.55819400609471,22.860785014927387,42.288669996196404,84.7076490172185
251,pytorch,435085,281268,35,37.5017820042558,99.09614201751538,89.17831801227294,225.77624203404412
251,cuda,435085,281268,35,16.254896007012576,22.970388003159314,45.01270002219826,84.23798403237015
261,pytorch,440049,282704,35,38.06798000005074,90.19171100226231,88.06527202250436,216.3249630248174
261,cuda,440049,282704,35,16.520540026249364,23.08136600186117,43.415783991804346,83.01769001991488
271,pytorch,444731,284335,35,39.912287989864126,104.25304700038396,90.47212800942361,234.6374629996717
271,cuda,444731,284335,35,16.94721501553431,23.181882977951318,44.77444200892933,84.90354000241496
281,pytorch,449567,286083,35,39.40230599255301,98.72969600837678,90.76304201153107,228.89504401246086
281,cuda,449567,286083,35,16.940747998887673,23.25842800200917,45.70248001255095,85.90165601344779
291,pytorch,453743,287397,35,39.08481399412267,89.94670299580321,90.10248599224724,219.13400298217312
291,cuda,453743,287397,35,16.447443020297214,23.389918002067134,46.25293199205771,86.09029301442206
